X1_t_0,X2_t_0,X3_t_0,X4_t_0,X5_t_0,X1_t_1,X2_t_1,X3_t_1,X4_t_1,X5_t_1,X1_t_2,X2_t_2,X3_t_2,X4_t_2,X5_t_2,X1_t_3,X2_t_3,X3_t_3,X4_t_3,X5_t_3,X1_t_4,X2_t_4,X3_t_4,X4_t_4,X5_t_4,X1_t_5,X2_t_5,X3_t_5,X4_t_5,X5_t_5,X1_t_6,X2_t_6,X3_t_6,X4_t_6,X5_t_6,X1_t_7,X2_t_7,X3_t_7,X4_t_7,X5_t_7,X1_t_8,X2_t_8,X3_t_8,X4_t_8,X5_t_8,X1_t_9,X2_t_9,X3_t_9,X4_t_9,X5_t_9
0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908,0.20401388969741827,0.6059526958095983,-0.38196578531543135,0.05967520731296711,-0.033200841614158094,-0.17677285016978744,0.11555964001416846,0.23729067411186852,0.0020187278507857094,-0.24049189403857235,-0.4000755407898725,-0.5233032427111309,-0.14189579943077196,0.1433756584361255,-0.14202347564707257,-0.02041054379923128,-0.3647047187649734,-0.05706109531396769,0.11834414551921522,-0.03120341473980328,0.16176509789774382,0.347911388202136,-0.18263350637970177,-0.06562057896317253,0.25272204036914364,0.17644423731860637,0.14907573395512322,-0.04951959492007349,-0.023584707187123147,-0.17251272652690164,-0.05352532117358961,-0.07470853170107955,-0.0908936039389305,-0.11589740816532677,0.22000930387185785
-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908,0.20401388969741827,0.6059526958095983,-0.38196578531543135,0.05967520731296711,-0.033200841614158094,-0.17677285016978744,0.11555964001416846,0.23729067411186852,0.0020187278507857094,-0.24049189403857235,-0.4000755407898725,-0.5233032427111309,-0.14189579943077196,0.1433756584361255,-0.14202347564707257,-0.02041054379923128,-0.3647047187649734,-0.05706109531396769,0.11834414551921522,-0.03120341473980328,0.16176509789774382,0.347911388202136,-0.18263350637970177,-0.06562057896317253,0.25272204036914364,0.17644423731860637,0.14907573395512322,-0.04951959492007349,-0.023584707187123147,-0.17251272652690164
-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908,0.20401388969741827,0.6059526958095983,-0.38196578531543135,0.05967520731296711,-0.033200841614158094,-0.17677285016978744,0.11555964001416846,0.23729067411186852,0.0020187278507857094,-0.24049189403857235,-0.4000755407898725,-0.5233032427111309,-0.14189579943077196,0.1433756584361255,-0.14202347564707257,-0.02041054379923128,-0.3647047187649734,-0.05706109531396769,0.11834414551921522,-0.03120341473980328,0.16176509789774382,0.347911388202136,-0.18263350637970177,-0.06562057896317253,0.25272204036914364
-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908,0.20401388969741827,0.6059526958095983,-0.38196578531543135,0.05967520731296711,-0.033200841614158094,-0.17677285016978744,0.11555964001416846,0.23729067411186852,0.0020187278507857094,-0.24049189403857235,-0.4000755407898725,-0.5233032427111309,-0.14189579943077196,0.1433756584361255,-0.14202347564707257,-0.02041054379923128,-0.3647047187649734,-0.05706109531396769,0.11834414551921522,-0.03120341473980328
-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908,0.20401388969741827,0.6059526958095983,-0.38196578531543135,0.05967520731296711,-0.033200841614158094,-0.17677285016978744,0.11555964001416846,0.23729067411186852,0.0020187278507857094,-0.24049189403857235,-0.4000755407898725,-0.5233032427111309,-0.14189579943077196,0.1433756584361255,-0.14202347564707257
0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908,0.20401388969741827,0.6059526958095983,-0.38196578531543135,0.05967520731296711,-0.033200841614158094,-0.17677285016978744,0.11555964001416846,0.23729067411186852,0.0020187278507857094,-0.24049189403857235
0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908,0.20401388969741827,0.6059526958095983,-0.38196578531543135,0.05967520731296711,-0.033200841614158094
0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946,0.0961899546192139,-0.23421994409328062,-0.09982107940009861,-0.16823841848566698,-0.04463306274374908
-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353,0.19175687256701593,-0.2721071430892261,0.06768174380389785,0.08031686724363937,-0.39772577406286946
-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026,0.2167499047270759,0.17691381991568242,0.029193327345428705,-0.0038536244355889832,-0.41433481694817353
0.4543374688310946,-0.1447825352814751,-0.19999932507168994,0.0773043346833237,0.3742806404550195,-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689,-0.5956981773932979,-0.14336490687747333,0.11043823265312089,0.06106990786947512,-0.32519480064169026
0.12405063614263576,-0.027990929303586914,0.0763448251884355,0.009424317609878741,0.21181771710309866,0.4543374688310946,-0.1447825352814751,-0.19999932507168994,0.0773043346833237,0.3742806404550195,-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313,-0.4911313254442475,-0.09307273271992889,-0.335563628664619,0.20165048611242023,-0.3415270906863689
0.1395323049283891,-0.13712513546969943,-0.43378455025108703,-0.09989947930692965,-0.08220509628147171,0.12405063614263576,-0.027990929303586914,0.0763448251884355,0.009424317609878741,0.21181771710309866,0.4543374688310946,-0.1447825352814751,-0.19999932507168994,0.0773043346833237,0.3742806404550195,-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364,-0.05960677068829477,-0.051908030122329904,0.22227421029738256,-0.28739607781057686,0.16363925225075313
-0.21170267258348713,-0.2987302536951679,0.6329255080887116,-0.06974700104410202,-0.11403094607655294,0.1395323049283891,-0.13712513546969943,-0.43378455025108703,-0.09989947930692965,-0.08220509628147171,0.12405063614263576,-0.027990929303586914,0.0763448251884355,0.009424317609878741,0.21181771710309866,0.4543374688310946,-0.1447825352814751,-0.19999932507168994,0.0773043346833237,0.3742806404550195,-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875,-0.045585634412047854,0.2023934847944137,0.042878727627418706,0.03288038588253141,0.1736941911797364
-0.3463169013203131,0.4931271721492104,-0.1673136013048704,0.11145046684744124,-0.2621181586061245,-0.21170267258348713,-0.2987302536951679,0.6329255080887116,-0.06974700104410202,-0.11403094607655294,0.1395323049283891,-0.13712513546969943,-0.43378455025108703,-0.09989947930692965,-0.08220509628147171,0.12405063614263576,-0.027990929303586914,0.0763448251884355,0.009424317609878741,0.21181771710309866,0.4543374688310946,-0.1447825352814751,-0.19999932507168994,0.0773043346833237,0.3742806404550195,-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225,0.14064419089026686,0.009220260473456143,-0.3791899249237576,-0.1384928573132763,0.1716836575032875
0.2137505835172178,-0.02681052719460897,-0.3827688870324188,-0.0006929708673766452,-0.300027590071388,-0.3463169013203131,0.4931271721492104,-0.1673136013048704,0.11145046684744124,-0.2621181586061245,-0.21170267258348713,-0.2987302536951679,0.6329255080887116,-0.06974700104410202,-0.11403094607655294,0.1395323049283891,-0.13712513546969943,-0.43378455025108703,-0.09989947930692965,-0.08220509628147171,0.12405063614263576,-0.027990929303586914,0.0763448251884355,0.009424317609878741,0.21181771710309866,0.4543374688310946,-0.1447825352814751,-0.19999932507168994,0.0773043346833237,0.3742806404550195,-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907,0.06651985239024155,-0.048697031415068204,0.2762549671887875,0.07461886035139245,-0.01960338123275225
0.03379689493652363,-0.029971502678781112,0.25117787439731176,-0.2121665202781894,-0.1649507946198599,0.2137505835172178,-0.02681052719460897,-0.3827688870324188,-0.0006929708673766452,-0.300027590071388,-0.3463169013203131,0.4931271721492104,-0.1673136013048704,0.11145046684744124,-0.2621181586061245,-0.21170267258348713,-0.2987302536951679,0.6329255080887116,-0.06974700104410202,-0.11403094607655294,0.1395323049283891,-0.13712513546969943,-0.43378455025108703,-0.09989947930692965,-0.08220509628147171,0.12405063614263576,-0.027990929303586914,0.0763448251884355,0.009424317609878741,0.21181771710309866,0.4543374688310946,-0.1447825352814751,-0.19999932507168994,0.0773043346833237,0.3742806404550195,-0.15581029364265725,-0.05970700144582984,0.11159851451948466,0.02554516435024107,0.047072303458709025,-0.2523419696084451,-0.23880380702001824,-0.07449557995434991,-0.062422083143930114,-0.14135460551435047,0.5413676403559251,0.13619485707475992,-0.39512513136108385,-0.16548209979468861,-0.14242324667328907
